date,open,high,low,close,volume,average,barCount
2025-02-24 11:10:00+01:00,22012.5,22012.5,22007.0,22007.0,5.0,22008.7,5
2025-02-24 11:15:00+01:00,22009.0,22009.0,22009.0,22009.0,2.0,22009.0,2
2025-02-24 11:20:00+01:00,22003.25,22003.25,22003.25,22003.25,1.0,22003.25,1
2025-02-24 11:25:00+01:00,22003.25,22003.25,22003.25,22003.25,0.0,22003.25,0
2025-02-24 11:30:00+01:00,22003.5,22003.5,22003.5,22003.5,1.0,22003.5,1
2025-02-24 11:35:00+01:00,22008.25,22008.25,22000.0,22001.25,4.0,22004.45,3
2025-02-24 11:40:00+01:00,22000.5,22000.5,22000.5,22000.5,1.0,22000.5,1
2025-02-24 11:45:00+01:00,22002.5,22002.5,22002.5,22002.5,1.0,22002.5,1
2025-02-24 11:50:00+01:00,22003.75,22003.75,21998.0,22003.0,3.0,22001.575,3
2025-02-24 11:55:00+01:00,22000.0,22000.0,22000.0,22000.0,1.0,22000.0,1
2025-02-24 12:00:00+01:00,22010.0,22010.0,22010.0,22010.0,1.0,22010.0,1
2025-02-24 12:05:00+01:00,22010.0,22010.0,22010.0,22010.0,0.0,22010.0,0
2025-02-24 12:10:00+01:00,22009.75,22010.25,22009.75,22010.25,2.0,22010.0,2
2025-02-24 12:15:00+01:00,22004.0,22004.0,22004.0,22004.0,3.0,22004.0,2
2025-02-24 12:20:00+01:00,22013.25,22013.25,22013.25,22013.25,1.0,22013.25,1
2025-02-24 12:25:00+01:00,22013.25,22013.25,22013.25,22013.25,0.0,22013.25,0
2025-02-24 12:30:00+01:00,22019.0,22019.0,22019.0,22019.0,3.0,22019.0,1
2025-02-24 12:35:00+01:00,22019.0,22019.0,22019.0,22019.0,0.0,22019.0,0
2025-02-24 12:40:00+01:00,22019.0,22019.0,22019.0,22019.0,0.0,22019.0,0
2025-02-24 12:45:00+01:00,22019.0,22019.0,22019.0,22019.0,0.0,22019.0,0
2025-02-24 12:50:00+01:00,22019.0,22019.0,22019.0,22019.0,0.0,22019.0,0
2025-02-24 12:55:00+01:00,22000.0,22000.0,22000.0,22000.0,2.0,22000.0,1
2025-02-24 13:00:00+01:00,22000.0,22000.0,22000.0,22000.0,0.0,22000.0,0
2025-02-24 13:05:00+01:00,21990.0,21990.0,21990.0,21990.0,1.0,21990.0,1
2025-02-24 13:10:00+01:00,21980.25,21980.25,21980.25,21980.25,1.0,21980.25,1
2025-02-24 13:15:00+01:00,22001.0,22001.0,22001.0,22001.0,1.0,22001.0,1
2025-02-24 13:20:00+01:00,22001.0,22001.0,22001.0,22001.0,0.0,22001.0,0
2025-02-24 13:25:00+01:00,21993.5,21993.5,21993.5,21993.5,1.0,21993.5,1
2025-02-24 13:30:00+01:00,22004.0,22004.0,22004.0,22004.0,1.0,22004.0,1
2025-02-24 13:35:00+01:00,22007.75,22007.75,22007.0,22007.0,2.0,22007.375,2
2025-02-24 13:40:00+01:00,22000.0,22000.0,21989.75,21989.75,3.0,21994.075,3
2025-02-24 13:45:00+01:00,21995.5,21995.5,21980.0,21980.75,5.0,21987.45,5
2025-02-24 13:50:00+01:00,21987.0,21992.25,21983.0,21983.25,5.0,21985.95,5
2025-02-24 13:55:00+01:00,21996.25,22000.5,21996.0,21996.25,5.0,21997.9,4
2025-02-24 14:00:00+01:00,21996.25,21996.25,21996.25,21996.25,0.0,21996.25,0
2025-02-24 14:05:00+01:00,22010.0,22010.0,22010.0,22010.0,1.0,22010.0,1
2025-02-24 14:10:00+01:00,22008.25,22008.25,22008.25,22008.25,6.0,22008.25,5
2025-02-24 14:15:00+01:00,22006.75,22014.0,22006.75,22014.0,6.0,22012.8,5
2025-02-24 14:20:00+01:00,22014.0,22014.0,22014.0,22014.0,0.0,22014.0,0
2025-02-24 14:25:00+01:00,22016.75,22020.0,22016.75,22020.0,3.0,22018.925,3
2025-02-24 14:30:00+01:00,22018.0,22020.0,22018.0,22020.0,5.0,22019.2,4
2025-02-24 14:35:00+01:00,22017.25,22020.0,22017.25,22020.0,2.0,22018.625,2
2025-02-24 14:40:00+01:00,22021.5,22021.5,22021.5,22021.5,1.0,22021.5,1
2025-02-24 14:45:00+01:00,22021.0,22021.0,22019.25,22019.25,2.0,22020.125,2
2025-02-24 14:50:00+01:00,22020.25,22023.5,22020.25,22023.5,12.0,22021.25,11
2025-02-24 14:55:00+01:00,22023.5,22023.5,22023.5,22023.5,0.0,22023.5,0
2025-02-24 15:00:00+01:00,22033.0,22033.0,22026.25,22026.25,13.0,22029.625,7
2025-02-24 15:05:00+01:00,22020.5,22021.25,22020.5,22021.25,2.0,22020.875,2
2025-02-24 15:10:00+01:00,22010.0,22011.75,22010.0,22011.75,5.0,22011.4,3
2025-02-24 15:15:00+01:00,22010.0,22010.0,22010.0,22010.0,1.0,22010.0,1
2025-02-24 15:20:00+01:00,22000.0,22002.0,22000.0,22002.0,2.0,22001.0,2
2025-02-24 15:25:00+01:00,22003.5,22003.5,21986.0,21990.75,4.0,21992.575,4
2025-02-24 15:30:00+01:00,21972.75,22025.75,21971.0,21974.0,41.0,21997.125,28
2025-02-24 15:35:00+01:00,21973.0,21978.0,21939.0,21944.0,20.0,21957.375,20
2025-02-24 15:40:00+01:00,21941.75,21944.25,21923.25,21932.75,17.0,21935.3,15
2025-02-24 15:45:00+01:00,21951.25,21954.5,21908.0,21917.25,82.0,21930.775,37
2025-02-24 15:50:00+01:00,21904.75,21908.0,21844.5,21850.0,35.0,21880.55,28
2025-02-24 15:55:00+01:00,21839.5,21845.0,21800.0,21803.0,65.0,21820.1,39
2025-02-24 16:00:00+01:00,21797.25,21800.25,21716.0,21717.5,76.0,21758.15,57
2025-02-24 16:05:00+01:00,21711.75,21752.0,21671.75,21747.25,52.0,21706.5,51
2025-02-24 16:10:00+01:00,21751.5,21806.5,21751.5,21803.25,37.0,21775.975,34
2025-02-24 16:15:00+01:00,21799.75,21806.25,21760.0,21760.0,11.0,21781.2,11
2025-02-24 16:20:00+01:00,21780.0,21795.0,21772.75,21779.25,7.0,21782.4,7
2025-02-24 16:25:00+01:00,21758.0,21758.0,21736.5,21743.0,15.0,21742.725,14
2025-02-24 16:30:00+01:00,21741.25,21760.25,21735.0,21735.75,7.0,21748.0,7
2025-02-24 16:35:00+01:00,21743.0,21745.75,21715.25,21736.0,48.0,21728.875,30
2025-02-24 16:40:00+01:00,21745.75,21745.75,21714.0,21718.5,5.0,21727.6,5
2025-02-24 16:45:00+01:00,21718.5,21726.25,21685.0,21715.5,30.0,21712.575,17
2025-02-24 16:50:00+01:00,21725.5,21725.5,21686.0,21702.25,34.0,21701.05,28
2025-02-24 16:55:00+01:00,21693.5,21734.0,21691.0,21730.75,14.0,21712.35,11
2025-02-24 17:00:00+01:00,21716.5,21742.25,21716.5,21736.75,25.0,21732.675,22
2025-02-24 17:05:00+01:00,21738.25,21768.0,21738.25,21766.0,41.0,21762.625,29
2025-02-24 17:10:00+01:00,21760.0,21760.0,21756.25,21758.25,10.0,21758.125,4
2025-02-24 17:15:00+01:00,21767.0,21779.5,21765.0,21779.5,7.0,21770.775,7
2025-02-24 17:20:00+01:00,21784.25,21789.25,21779.0,21788.5,5.0,21784.15,5
2025-02-24 17:25:00+01:00,21791.0,21840.5,21791.0,21826.75,61.0,21824.675,45
2025-02-24 17:30:00+01:00,21837.5,21842.0,21830.0,21830.0,39.0,21835.6,21
2025-02-24 17:35:00+01:00,21833.5,21833.5,21786.0,21790.5,28.0,21803.1,26
2025-02-24 17:40:00+01:00,21793.0,21850.0,21793.0,21841.0,66.0,21834.5,42
2025-02-24 17:45:00+01:00,21841.0,21855.25,21840.5,21840.5,11.0,21845.125,11
2025-02-24 17:50:00+01:00,21821.75,21835.25,21820.75,21824.75,11.0,21828.375,8
2025-02-24 17:55:00+01:00,21823.75,21824.0,21807.0,21808.75,30.0,21811.875,17
2025-02-24 18:00:00+01:00,21804.0,21834.5,21804.0,21832.25,8.0,21820.75,8
2025-02-24 18:05:00+01:00,21850.0,21850.0,21832.0,21836.75,6.0,21839.075,6
2025-02-24 18:10:00+01:00,21833.5,21833.5,21818.75,21818.75,2.0,21826.125,2
2025-02-24 18:15:00+01:00,21834.25,21871.5,21834.25,21871.5,5.0,21858.65,5
2025-02-24 18:20:00+01:00,21882.0,21886.0,21862.5,21865.25,12.0,21874.675,8
2025-02-24 18:25:00+01:00,21856.75,21871.75,21856.75,21866.0,5.0,21865.45,5
2025-02-24 18:30:00+01:00,21844.0,21854.25,21844.0,21854.25,2.0,21849.125,2
2025-02-24 18:35:00+01:00,21854.25,21854.25,21854.25,21854.25,0.0,21854.25,0
2025-02-24 18:40:00+01:00,21885.25,21885.5,21879.75,21879.75,3.0,21883.5,3
2025-02-24 18:45:00+01:00,21891.5,21893.75,21885.5,21885.5,10.0,21891.975,5
2025-02-24 18:50:00+01:00,21874.0,21874.0,21850.0,21850.0,6.0,21860.675,6
2025-02-24 18:55:00+01:00,21857.5,21867.5,21834.75,21838.0,17.0,21845.525,17
2025-02-24 19:00:00+01:00,21840.0,21848.0,21840.0,21848.0,4.0,21845.0,4
2025-02-24 19:05:00+01:00,21847.25,21859.75,21847.25,21859.75,7.0,21849.1,5
2025-02-24 19:10:00+01:00,21862.25,21862.25,21855.0,21855.0,3.0,21859.175,3
2025-02-24 19:15:00+01:00,21873.0,21890.25,21873.0,21890.25,4.0,21880.325,4
2025-02-24 19:20:00+01:00,21875.0,21875.0,21859.0,21859.0,6.0,21868.575,6
2025-02-24 19:25:00+01:00,21888.0,21888.0,21888.0,21888.0,1.0,21888.0,1
2025-02-24 19:30:00+01:00,21878.5,21878.5,21878.5,21878.5,1.0,21878.5,1
2025-02-24 19:35:00+01:00,21869.75,21869.75,21869.75,21869.75,1.0,21869.75,1
2025-02-24 19:40:00+01:00,21882.0,21882.0,21875.25,21875.25,4.0,21878.075,3
2025-02-24 19:45:00+01:00,21879.0,21879.0,21861.0,21867.75,6.0,21866.2,6
2025-02-24 19:50:00+01:00,21867.75,21867.75,21867.75,21867.75,0.0,21867.75,0
2025-02-24 19:55:00+01:00,21868.25,21874.0,21865.5,21865.5,17.0,21869.65,7
2025-02-24 20:00:00+01:00,21865.5,21865.5,21865.5,21865.5,0.0,21865.5,0
2025-02-24 20:05:00+01:00,21855.75,21855.75,21855.75,21855.75,1.0,21855.75,1
2025-02-24 20:10:00+01:00,21841.25,21841.25,21822.5,21831.25,16.0,21830.1,10
2025-02-24 20:15:00+01:00,21828.75,21832.5,21824.5,21824.5,18.0,21828.575,12
2025-02-24 20:20:00+01:00,21815.5,21815.5,21800.0,21807.5,5.0,21806.9,5
2025-02-24 20:25:00+01:00,21817.25,21831.5,21801.5,21808.0,28.0,21822.525,15
2025-02-24 20:30:00+01:00,21817.25,21817.25,21817.25,21817.25,1.0,21817.25,1
2025-02-24 20:35:00+01:00,21817.0,21817.0,21805.5,21807.0,32.0,21807.125,13
2025-02-24 20:40:00+01:00,21807.75,21807.75,21795.5,21795.5,9.0,21798.225,5
2025-02-24 20:45:00+01:00,21795.5,21795.5,21795.5,21795.5,0.0,21795.5,0
2025-02-24 20:50:00+01:00,21803.0,21814.0,21785.5,21785.5,37.0,21802.625,16
2025-02-24 20:55:00+01:00,21781.75,21781.75,21779.25,21780.5,3.0,21780.5,3
2025-02-24 21:00:00+01:00,21782.5,21782.5,21762.5,21774.25,14.0,21771.55,11
2025-02-24 21:05:00+01:00,21776.0,21795.0,21776.0,21787.75,17.0,21787.375,12
2025-02-24 21:10:00+01:00,21783.5,21786.25,21783.5,21786.25,2.0,21784.875,2
2025-02-24 21:15:00+01:00,21794.25,21802.5,21766.0,21781.5,17.0,21787.225,15
2025-02-24 21:20:00+01:00,21779.25,21787.0,21760.75,21768.0,16.0,21777.35,11
2025-02-24 21:25:00+01:00,21764.0,21769.0,21746.25,21753.75,50.0,21758.025,30
2025-02-24 21:30:00+01:00,21762.0,21791.25,21760.5,21780.5,54.0,21780.175,29
2025-02-24 21:35:00+01:00,21771.0,21771.0,21763.0,21764.5,4.0,21766.375,4
2025-02-24 21:40:00+01:00,21762.5,21763.25,21731.25,21739.0,64.0,21752.525,36
2025-02-24 21:45:00+01:00,21739.25,21739.25,21739.25,21739.25,1.0,21739.25,1
2025-02-24 21:50:00+01:00,21738.25,21738.25,21675.0,21678.5,31.0,21703.875,28
2025-02-24 21:55:00+01:00,21676.5,21679.75,21645.25,21654.75,23.0,21660.025,21
2025-02-24 22:00:00+01:00,21646.0,21661.75,21644.75,21659.0,13.0,21650.45,13
2025-02-24 22:05:00+01:00,21659.0,21659.0,21659.0,21659.0,0.0,21659.0,0
2025-02-24 22:10:00+01:00,21667.75,21682.5,21664.25,21682.5,12.0,21673.925,6
2025-02-24 22:15:00+01:00,21670.5,21670.5,21660.25,21660.25,4.0,21663.95,4
2025-02-24 22:20:00+01:00,21660.25,21660.25,21660.25,21660.25,0.0,21660.25,0
2025-02-24 22:25:00+01:00,21660.25,21660.25,21660.25,21660.25,0.0,21660.25,0
2025-02-24 22:30:00+01:00,21662.0,21662.0,21662.0,21662.0,1.0,21662.0,1
2025-02-24 22:35:00+01:00,21660.0,21660.0,21657.75,21657.75,2.0,21658.875,2
2025-02-24 22:40:00+01:00,21657.75,21657.75,21657.75,21657.75,0.0,21657.75,0
2025-02-24 22:45:00+01:00,21657.75,21657.75,21657.75,21657.75,0.0,21657.75,0
2025-02-24 22:50:00+01:00,21655.0,21655.0,21655.0,21655.0,2.0,21655.0,2
2025-02-24 22:55:00+01:00,21657.0,21664.5,21657.0,21663.25,6.0,21661.075,6
2025-02-25 00:00:00+01:00,21673.25,21679.5,21673.25,21679.5,5.0,21676.15,4
2025-02-25 00:05:00+01:00,21673.0,21673.0,21665.0,21665.0,4.0,21668.25,3
2025-02-25 00:10:00+01:00,21665.0,21665.0,21665.0,21665.0,0.0,21665.0,0
2025-02-25 00:15:00+01:00,21660.25,21665.0,21660.25,21665.0,2.0,21662.625,2
2025-02-25 00:20:00+01:00,21662.5,21662.5,21662.5,21662.5,1.0,21662.5,1
2025-02-25 00:25:00+01:00,21663.0,21663.0,21663.0,21663.0,17.0,21663.0,7
2025-02-25 00:30:00+01:00,21669.0,21670.75,21632.25,21632.25,7.0,21660.075,6
2025-02-25 00:35:00+01:00,21636.75,21636.75,21636.75,21636.75,1.0,21636.75,1
2025-02-25 00:40:00+01:00,21636.75,21636.75,21636.75,21636.75,0.0,21636.75,0
2025-02-25 00:45:00+01:00,21622.0,21622.0,21620.0,21620.0,2.0,21621.0,2
2025-02-25 00:50:00+01:00,21620.5,21620.5,21605.25,21606.5,14.0,21611.675,14
2025-02-25 00:55:00+01:00,21600.0,21619.5,21600.0,21619.5,4.0,21609.75,4
2025-02-25 01:00:00+01:00,21637.5,21637.5,21637.5,21637.5,1.0,21637.5,1
2025-02-25 01:05:00+01:00,21646.5,21646.5,21646.5,21646.5,5.0,21646.5,3
2025-02-25 01:10:00+01:00,21646.5,21646.5,21646.5,21646.5,0.0,21646.5,0
2025-02-25 01:15:00+01:00,21644.25,21644.25,21644.0,21644.0,3.0,21644.075,2
2025-02-25 01:20:00+01:00,21644.0,21644.0,21644.0,21644.0,0.0,21644.0,0
2025-02-25 01:25:00+01:00,21677.0,21678.5,21677.0,21678.5,2.0,21677.75,2
2025-02-25 01:30:00+01:00,21678.5,21678.5,21678.5,21678.5,0.0,21678.5,0
2025-02-25 01:35:00+01:00,21666.0,21676.0,21666.0,21676.0,9.0,21672.95,8
2025-02-25 01:40:00+01:00,21678.0,21678.0,21674.0,21674.0,11.0,21675.1,6
2025-02-25 01:45:00+01:00,21674.0,21674.0,21674.0,21674.0,5.0,21674.0,4
2025-02-25 01:50:00+01:00,21674.0,21674.0,21674.0,21674.0,0.0,21674.0,0
2025-02-25 01:55:00+01:00,21673.75,21674.0,21669.5,21669.5,3.0,21672.425,3
2025-02-25 02:00:00+01:00,21668.0,21669.0,21659.75,21669.0,5.0,21665.5,5
2025-02-25 02:05:00+01:00,21669.0,21669.0,21669.0,21669.0,0.0,21669.0,0
2025-02-25 02:10:00+01:00,21669.0,21669.0,21669.0,21669.0,0.0,21669.0,0
2025-02-25 02:15:00+01:00,21664.0,21666.5,21663.5,21666.5,7.0,21664.825,7
2025-02-25 02:20:00+01:00,21664.0,21664.25,21660.25,21660.5,10.0,21662.675,8
2025-02-25 02:25:00+01:00,21646.25,21647.0,21642.75,21642.75,9.0,21645.675,8
2025-02-25 02:30:00+01:00,21677.5,21684.0,21674.5,21674.5,11.0,21678.025,10
2025-02-25 02:35:00+01:00,21674.5,21674.5,21674.5,21674.5,0.0,21674.5,0
2025-02-25 02:40:00+01:00,21674.5,21674.5,21674.5,21674.5,0.0,21674.5,0
2025-02-25 02:45:00+01:00,21666.25,21667.25,21666.25,21667.25,2.0,21666.75,2
2025-02-25 02:50:00+01:00,21667.25,21667.25,21667.25,21667.25,0.0,21667.25,0
2025-02-25 02:55:00+01:00,21667.25,21667.25,21667.25,21667.25,0.0,21667.25,0
2025-02-25 03:00:00+01:00,21678.0,21679.75,21678.0,21679.75,6.0,21679.45,6
2025-02-25 03:05:00+01:00,21679.75,21679.75,21679.75,21679.75,0.0,21679.75,0
2025-02-25 03:10:00+01:00,21676.25,21681.0,21676.25,21681.0,3.0,21679.325,3
2025-02-25 03:15:00+01:00,21681.0,21681.0,21681.0,21681.0,0.0,21681.0,0
2025-02-25 03:20:00+01:00,21676.5,21676.5,21645.75,21645.75,5.0,21661.8,5
2025-02-25 03:25:00+01:00,21645.75,21645.75,21645.75,21645.75,0.0,21645.75,0
2025-02-25 03:30:00+01:00,21656.75,21656.75,21651.5,21651.75,3.0,21653.325,3
2025-02-25 03:35:00+01:00,21651.75,21651.75,21651.75,21651.75,0.0,21651.75,0
2025-02-25 03:40:00+01:00,21668.75,21668.75,21668.75,21668.75,1.0,21668.75,1
2025-02-25 03:45:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 03:50:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 03:55:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 04:00:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 04:05:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 04:10:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 04:15:00+01:00,21668.75,21668.75,21668.75,21668.75,0.0,21668.75,0
2025-02-25 04:20:00+01:00,21671.75,21671.75,21670.25,21670.25,11.0,21670.55,5
2025-02-25 04:25:00+01:00,21670.5,21672.75,21669.5,21672.75,33.0,21671.4,21
2025-02-25 04:30:00+01:00,21672.75,21672.75,21672.75,21672.75,0.0,21672.75,0
2025-02-25 04:35:00+01:00,21672.75,21672.75,21672.75,21672.75,0.0,21672.75,0
2025-02-25 04:40:00+01:00,21672.75,21672.75,21672.75,21672.75,0.0,21672.75,0
2025-02-25 04:45:00+01:00,21670.25,21670.25,21670.25,21670.25,1.0,21670.25,1
2025-02-25 04:50:00+01:00,21670.25,21670.25,21670.25,21670.25,0.0,21670.25,0
2025-02-25 04:55:00+01:00,21665.25,21666.5,21663.0,21663.0,4.0,21664.625,4
2025-02-25 05:00:00+01:00,21651.5,21652.75,21651.5,21652.75,6.0,21651.7,4
2025-02-25 05:05:00+01:00,21655.25,21656.0,21654.5,21654.5,3.0,21655.25,3
2025-02-25 05:10:00+01:00,21654.5,21654.5,21654.5,21654.5,0.0,21654.5,0
2025-02-25 05:15:00+01:00,21670.0,21670.75,21670.0,21670.75,2.0,21670.375,2
2025-02-25 05:20:00+01:00,21670.75,21670.75,21670.75,21670.75,0.0,21670.75,0
2025-02-25 05:25:00+01:00,21670.25,21675.0,21670.25,21675.0,21.0,21674.325,8
2025-02-25 05:30:00+01:00,21675.0,21675.0,21675.0,21675.0,0.0,21675.0,0
2025-02-25 05:35:00+01:00,21666.0,21666.0,21666.0,21666.0,1.0,21666.0,1
2025-02-25 05:40:00+01:00,21666.0,21666.0,21666.0,21666.0,0.0,21666.0,0
2025-02-25 05:45:00+01:00,21664.25,21666.25,21662.0,21662.0,11.0,21665.375,4
2025-02-25 05:50:00+01:00,21657.75,21657.75,21657.75,21657.75,1.0,21657.75,1
2025-02-25 05:55:00+01:00,21657.5,21657.5,21657.5,21657.5,2.0,21657.5,2
2025-02-25 06:00:00+01:00,21657.5,21657.5,21657.5,21657.5,0.0,21657.5,0
2025-02-25 06:05:00+01:00,21657.5,21657.5,21657.5,21657.5,0.0,21657.5,0
2025-02-25 06:10:00+01:00,21668.25,21668.25,21668.25,21668.25,1.0,21668.25,1
2025-02-25 06:15:00+01:00,21668.25,21668.25,21668.25,21668.25,0.0,21668.25,0
2025-02-25 06:20:00+01:00,21666.5,21666.5,21663.25,21663.25,5.0,21664.65,4
2025-02-25 06:25:00+01:00,21670.5,21672.75,21670.5,21672.75,3.0,21671.825,3
2025-02-25 06:30:00+01:00,21672.75,21672.75,21672.75,21672.75,0.0,21672.75,0
2025-02-25 06:35:00+01:00,21672.75,21672.75,21672.75,21672.75,0.0,21672.75,0
2025-02-25 06:40:00+01:00,21671.0,21671.0,21671.0,21671.0,1.0,21671.0,1
2025-02-25 06:45:00+01:00,21671.0,21671.0,21671.0,21671.0,0.0,21671.0,0
2025-02-25 06:50:00+01:00,21671.0,21671.0,21671.0,21671.0,0.0,21671.0,0
2025-02-25 06:55:00+01:00,21671.0,21673.5,21671.0,21673.5,7.0,21671.475,5
2025-02-25 07:00:00+01:00,21673.5,21673.5,21673.5,21673.5,0.0,21673.5,0
2025-02-25 07:05:00+01:00,21670.75,21671.5,21670.75,21671.5,2.0,21671.125,2
2025-02-25 07:10:00+01:00,21677.5,21677.5,21677.0,21677.0,2.0,21677.25,2
2025-02-25 07:15:00+01:00,21679.5,21681.25,21679.5,21681.25,2.0,21680.375,2
2025-02-25 07:20:00+01:00,21681.25,21681.25,21681.25,21681.25,0.0,21681.25,0
2025-02-25 07:25:00+01:00,21665.25,21665.25,21665.25,21665.25,1.0,21665.25,1
2025-02-25 07:30:00+01:00,21659.0,21659.0,21657.0,21657.0,26.0,21657.1,6
2025-02-25 07:35:00+01:00,21657.0,21657.0,21657.0,21657.0,0.0,21657.0,0
2025-02-25 07:40:00+01:00,21657.0,21657.0,21657.0,21657.0,0.0,21657.0,0
2025-02-25 07:45:00+01:00,21660.0,21660.0,21656.0,21656.0,4.0,21658.5,4
2025-02-25 07:50:00+01:00,21646.25,21646.25,21646.25,21646.25,1.0,21646.25,1
2025-02-25 07:55:00+01:00,21646.25,21646.25,21646.25,21646.25,0.0,21646.25,0
2025-02-25 08:00:00+01:00,21653.25,21653.25,21637.0,21637.0,10.0,21644.3,8
2025-02-25 08:05:00+01:00,21631.5,21631.5,21620.0,21620.0,6.0,21625.8,6
2025-02-25 08:10:00+01:00,21620.0,21620.0,21620.0,21620.0,0.0,21620.0,0
2025-02-25 08:15:00+01:00,21620.0,21620.0,21620.0,21620.0,0.0,21620.0,0
2025-02-25 08:20:00+01:00,21635.0,21635.0,21635.0,21635.0,1.0,21635.0,1
2025-02-25 08:25:00+01:00,21613.0,21613.0,21587.0,21588.5,16.0,21601.6,16
2025-02-25 08:30:00+01:00,21588.5,21588.5,21582.5,21584.25,3.0,21585.075,3
2025-02-25 08:35:00+01:00,21586.5,21590.75,21586.5,21587.75,4.0,21588.5,4
2025-02-25 08:40:00+01:00,21603.25,21608.25,21603.25,21608.25,4.0,21606.5,3
2025-02-25 08:45:00+01:00,21601.5,21601.5,21577.0,21577.0,7.0,21591.15,7
2025-02-25 08:50:00+01:00,21572.5,21580.0,21543.75,21557.0,20.0,21558.35,18
2025-02-25 08:55:00+01:00,21560.0,21560.0,21550.75,21550.75,10.0,21552.25,7
2025-02-25 09:00:00+01:00,21550.0,21570.25,21541.0,21570.25,33.0,21553.525,19
2025-02-25 09:05:00+01:00,21596.0,21604.25,21594.75,21604.25,9.0,21597.725,9
2025-02-25 09:10:00+01:00,21625.5,21625.5,21625.5,21625.5,1.0,21625.5,1
2025-02-25 09:15:00+01:00,21627.0,21630.0,21626.0,21630.0,4.0,21628.25,3
2025-02-25 09:20:00+01:00,21622.5,21622.5,21615.0,21615.0,3.0,21617.5,2
2025-02-25 09:25:00+01:00,21601.25,21602.75,21601.25,21602.75,3.0,21601.75,3
2025-02-25 09:30:00+01:00,21602.0,21603.0,21600.75,21600.75,8.0,21601.825,5
2025-02-25 09:35:00+01:00,21625.0,21627.75,21625.0,21627.75,2.0,21626.375,2
2025-02-25 09:40:00+01:00,21600.0,21600.0,21600.0,21600.0,5.0,21600.0,3
2025-02-25 09:45:00+01:00,21598.0,21598.0,21595.75,21598.0,5.0,21597.4,4
2025-02-25 09:50:00+01:00,21584.25,21585.0,21580.75,21585.0,3.0,21583.325,3
2025-02-25 09:55:00+01:00,21567.25,21567.25,21557.25,21557.25,2.0,21562.25,2
2025-02-25 10:00:00+01:00,21547.25,21587.25,21539.75,21587.25,4.0,21553.575,4
2025-02-25 10:05:00+01:00,21596.5,21596.5,21596.5,21596.5,1.0,21596.5,1
2025-02-25 10:10:00+01:00,21596.5,21596.5,21596.5,21596.5,0.0,21596.5,0
2025-02-25 10:15:00+01:00,21596.5,21596.5,21596.5,21596.5,0.0,21596.5,0
2025-02-25 10:20:00+01:00,21608.75,21608.75,21600.0,21600.0,2.0,21604.375,2
2025-02-25 10:25:00+01:00,21600.0,21600.0,21600.0,21600.0,0.0,21600.0,0
2025-02-25 10:30:00+01:00,21583.75,21583.75,21583.75,21583.75,1.0,21583.75,1
2025-02-25 10:35:00+01:00,21600.5,21601.75,21594.25,21594.25,4.0,21597.7,3
2025-02-25 10:40:00+01:00,21575.5,21581.0,21575.5,21575.75,4.0,21578.325,4
2025-02-25 10:45:00+01:00,21561.75,21561.75,21561.75,21561.75,1.0,21561.75,1
2025-02-25 10:50:00+01:00,21551.75,21551.75,21551.75,21551.75,1.0,21551.75,1
2025-02-25 10:55:00+01:00,21542.0,21548.5,21542.0,21547.5,4.0,21546.45,4
2025-02-25 11:00:00+01:00,21545.0,21553.5,21545.0,21553.5,5.0,21549.3,4
2025-02-25 11:05:00+01:00,21568.25,21568.25,21568.25,21568.25,1.0,21568.25,1
2025-02-25 11:10:00+01:00,21567.0,21567.0,21567.0,21567.0,5.0,21567.0,4
2025-02-25 11:15:00+01:00,21567.0,21567.0,21567.0,21567.0,0.0,21567.0,0
2025-02-25 11:20:00+01:00,21575.25,21575.25,21573.75,21575.0,6.0,21574.575,6
2025-02-25 11:25:00+01:00,21575.0,21575.0,21575.0,21575.0,0.0,21575.0,0
2025-02-25 11:30:00+01:00,21575.5,21575.5,21562.5,21562.5,2.0,21569.0,2
2025-02-25 11:35:00+01:00,21562.5,21562.5,21562.5,21562.5,0.0,21562.5,0
2025-02-25 11:40:00+01:00,21564.0,21564.0,21554.25,21554.25,3.0,21557.925,3
2025-02-25 11:45:00+01:00,21551.5,21551.5,21550.5,21550.5,2.0,21551.0,2
2025-02-25 11:50:00+01:00,21539.75,21540.0,21539.75,21540.0,2.0,21539.875,2
2025-02-25 11:55:00+01:00,21526.25,21526.25,21526.25,21526.25,1.0,21526.25,1
2025-02-25 12:00:00+01:00,21534.25,21551.75,21532.0,21551.75,4.0,21542.2,4
2025-02-25 12:05:00+01:00,21551.0,21551.0,21551.0,21551.0,1.0,21551.0,1
2025-02-25 12:10:00+01:00,21543.0,21543.0,21543.0,21543.0,1.0,21543.0,1
2025-02-25 12:15:00+01:00,21558.5,21562.75,21558.5,21562.75,4.0,21560.2,3
2025-02-25 12:20:00+01:00,21547.75,21547.75,21547.75,21547.75,1.0,21547.75,1
